category,store_name,name,original_price,discount_percent,price,sold,rating,comment_count,category_group,is_sold_well
Dụng cụ chăm sóc Sắc đẹp,Queen Global Home,Túi Đựng Mỹ Phẩm Đồ Trang Điểm Nhiều Ngăn Có Móc Treo - Đựng Đồ Du Lịch Cá Nhân Chống Thấm Nước Tiện Lợi,95000.0,32.0,64600.0,1300.0,4.9,162.0,Làm đẹp & Chăm sóc cá nhân - Thấp,1
Đồ điện tử khác,Linh baby19,Máy Xay Tỏi Ớt Cầm Tay Mini 250ml USB Sạc - Đồ điện tử khác Tiện Ích,95000.0,42.0,55100.0,721.0,4.8,207.0,Điện tử & Công nghệ - Thấp,1
Dụng cụ chăm sóc Sắc đẹp,SOHOGO,"Túi Trang Điểm Vải Dù Chống Nước-Túi Đựng Đồ Cá Nhân Tiện Lợi-Túi Xinh – Đựng Gọn Cả Thế Giới Nhỏ Túi Đựng Mỹ Phẩm Mini 3 Màu – Gọn Nhẹ, Tiện Lợi, Chống Nước",39000.0,1.0,38610.0,12.0,5.0,4.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Đồ điện tử khác,Ruby Luxury,Cân Tiểu Ly Điện Tử 500g 0.01g hoặc 0.1g Mini Bỏ Túi Chính Xác,107588.0,35.0,69932.0,721.0,4.9,214.0,Điện tử & Công nghệ - Thấp,1
Dụng cụ chăm sóc Sắc đẹp,COZII.HOME.VN,"Túi đựng mỹ phẩm phong cách thời trang vải lưới cầm tay cỡ lớn tiện lợi dành cho nữ. Túi đựng đồ trang điểm make up, đồ dùng cá nhân du lịch",65000.0,4.0,62400.0,17.0,4.0,4.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,Bách Hóa ADN.Shop,"[HCM] Set 3 Túi Nhựa Trong Suốt Đựng Đồ Đa Năng, Đựng Mỹ Phẩm, Đồ Dùng Cá Nhân  Mang Theo Tiện Lợi",63000.0,20.0,50400.0,111.0,4.9,29.0,Làm đẹp & Chăm sóc cá nhân - Thấp,1
Dụng cụ chăm sóc Sắc đẹp,goya150.vn,Túi Đựng Mỹ Phẩm Chăm Sóc Da Cá Nhân Đa Năng Có Móc Treo Tiện Dụng,109152.0,33.0,73131.0,40.0,4.6,10.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,Mon-Basic Túi mỹ phẩm,"Túi đựng đồ trang điểm cá nhân nhiều ngăn, chất dày xịn loại tốt - size lớn 26x22x10cm",185000.0,49.0,94350.0,17.0,4.0,2.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,DOTI Plus,"Bộ cọ trang điểm gốm 8 món Vintage, bộ cọ trang điểm cá nhân, Túi Zip, Lông Mềm Mịn, Hàng Cao Cấp.",25000.0,40.0,15000.0,24.0,4.7,7.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,Phụ Kiện Mydo,"Bộ cọ 8 cây makeup lông mềm mịn tặng kèm túi Zip Vintage, Bộ cọ trang điểm cá nhân gốm 8 cây chính hãng",35000.0,23.0,26950.0,432.0,4.9,75.0,Làm đẹp & Chăm sóc cá nhân - Thấp,1
Dụng cụ chăm sóc Sắc đẹp,Jannersati,Túi Dụng Cụ Vệ Sinh Cá Nhân Di Động Hộp Đựng Đồ Trang Điểm Túi Đựng Đồ Trang Điểm Sức Chứa Lớn Dệt Túi Đựng Mỹ Phẩm Du Lịch,172182.0,50.0,86091.0,17.0,4.7,3.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,NALAV,NALA Lưới Rõ Ràng Túi Mỹ Phẩm Nhỏ Lớn Màu Đen Trang Điểm Túi Xách Tay Du Lịch Vệ Sinh Cá Nhân Tổ Chức Trường Hợp Son Môi Lưu Trữ Pouch,33554.0,44.0,18790.0,8.0,5.0,3.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Đồ điện tử khác,MengChuang,MENGCHUANG | Cân Điện Tử Nhỏ Chính Xác Thương Mại Kilogram,713000.0,15.0,606050.0,11.0,4.9,837.0,Điện tử & Công nghệ - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,Tổng Kho Sỉ Lẻ 91,"Full bộ cọ trang điểm gồm 8 cây tặng kèm túi zip dành cho trang điểm cá nhân và chuyên nghiệp, Hàng Cao Cấp",28000.0,34.0,18480.0,179.0,4.6,41.0,Làm đẹp & Chăm sóc cá nhân - Thấp,1
Dụng cụ bàn ăn,Stanley Global,Stanley | Cốc Thép Không Gỉ Cách Nhiệt,2216000.0,52.0,1063680.0,64.0,4.9,231.0,Nhà cửa & Đời sống - Trung+,0
Dụng cụ chăm sóc Sắc đẹp,Alice Dream,"Túi đựng đồ trang điểm vải bố thời trang tiện dụng, túi đựng mỹ phẩm, túi đựng đồ vệ sinh cá nhân du lịch cho phụ nữ và trẻ em gái",93000.0,39.0,56730.0,21.0,5.0,11.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Đồ điện tử khác,DEMING selected,DEMING | Đồng Hồ Quản Lý Thời Gian Học Tập Cho Trẻ,308000.0,56.0,135520.0,5.0,4.9,466.0,Điện tử & Công nghệ - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,Qiyue.STORY,Túi đựng mỹ phẩm du lịch túi đựng mỹ phẩm bằng vải canvas Túi đựng đồ vệ sinh cá nhân du lịch dành cho nữ có vách ngăn và tay cầm,210000.0,32.0,142800.0,24.0,5.0,2.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,MYPHAMVINA.NET,BỘ CỌ TRANG ĐIỂM CÁ NHÂN 8 CÂY KÈM BAO DA,87000.0,31.0,60030.0,9.0,5.0,2.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,LT Beauty,Túi đựng đồ trang điểm cá nhân xinh xắn,32000.0,27.0,23360.0,68.0,4.6,16.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,Shalla shop,"Túi đựng mỹ phẩm,DU LỊCH đồ du lịch cá nhân Misa CH21 Shalla",85000.0,19.0,68850.0,8.0,5.0,1.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,HAPPY HOUSE 26,[HCM][ SIZE TO ] KỆ ĐỰNG MỸ PHẨM 3 HỌC 3 NGĂN KÉO MẪU MỚI -KHAY HỘP ĐỂ ĐỒ TRANG ĐIỂM BÔNG TẨY TRANG VẬT DỤNG CÁ NHÂN  ĐỒ DÙNG VĂN PHÒNG ĐỂ BÀN NHIỀU NGĂN CAO CẤP,131290.0,48.0,68270.0,27.0,5.0,2.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,Queen Global Home,"Túi Đựng Mỹ Phẩm Kiểu Hàn Quốc, Đựng Đồ Du Lịch Đa Năng Thoáng Khí, Dung Tích Lớn - Túi Đựng Đồ Cá Nhân, Du Lịch",70000.0,21.0,55300.0,172.0,4.7,28.0,Làm đẹp & Chăm sóc cá nhân - Thấp,1
Dụng cụ chăm sóc Sắc đẹp,BEST PHỤ KIỆN TPHCM,KỆ MỸ PHẨM 3 TẦNG 2 NGĂN KÉO SIZE LỚN - KỆ ĐỰNG VẬT DỤNG CÁ NHÂN NHIỀU NGĂN - KỆ ĐỰNG TRANG SỨC TIỆN LỢI,73200.0,54.0,33672.0,12.0,5.0,2.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,BellaDonna Cosmetics HCMC,"[HCM] Túi Đựng Đồ Trang Điểm Cá Nhân Có Họa Tiết, Chống Thấm Nước Travel",89300.0,50.0,44650.0,377.0,4.6,52.0,Làm đẹp & Chăm sóc cá nhân - Thấp,1
Dụng cụ chăm sóc Sắc đẹp,HAPPY SHOP 88,Full bộ cọ trang điểm gồm 8 cây tặng kèm túi zip dành cho trang điểm cá nhân và chuyên nghiệp,30000.0,27.0,21900.0,8.0,5.0,1.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Dụng cụ chăm sóc Sắc đẹp,Shop Đồng Hồ Phụ Kiện Cao Cấp,"Bộ cọ trang điểm gốm 8 món Vintage, bộ cọ trang điểm cá nhân, Túi Zip, Lông Mềm Mịn, Hàng Cao Cấp.",30000.0,50.0,15000.0,314.0,4.9,39.0,Làm đẹp & Chăm sóc cá nhân - Thấp,1
Dụng cụ chăm sóc Sắc đẹp,RickyStar-Mall,"Kệ Mỹ Phẩm Đề Bàn, Kệ Mỹ Phẩm Xoay Đa Năng 360 Độ Cao Cấp, Với Chất Liệu Nhựa Mica Trong Suốt Siêu Bền - Khay Đựng Mỹ Phẩm Nhiều Tầng Nhiều Ngăn Đựng Đồ Trang Điểm, Kệ Đựng Đồ Trang Điểm Trong Suốt Xoay 360 Độ",250000.0,34.0,165000.0,48.0,5.0,35.0,Làm đẹp & Chăm sóc cá nhân - Thấp,0
Áo nữ,Matthia,Nút thắt hình bướm đơn giản và đa năng rỗng Áo len dệt kim dáng rộng Áo len dài tay đầu,360000.0,62.0,136800.0,199.0,4.9,58.0,Thời trang - Trung+,1
Áo nữ,KAIGUA MALL,Áo Len Cho Nữ Áo Len Cổ Polo Có Khóa Kéo Xu Hướng Mới Mùa Thu Áo Len Dệt Kim Dáng Ôm Dễ Phối,276646.0,43.0,157688.0,31.0,5.0,3.0,Thời trang - Trung+,0
Áo nữ,NBTX Store,Áo Len Lông Chồn KRW202 Cho Nam Nữ Áo Len Dệt Kim Dáng Rộng Tay Bồng Mới Thu Đông 2020,431000.0,40.0,258600.0,106.0,4.2,22.0,Thời trang - Trung+,1
Áo nữ,ADFSAF,Áo Khoác Len Cardigan Có Nón Phong Cách Hàn Quốc 2020 Cho Nữ,361202.0,39.0,220333.0,211.0,4.9,60.0,Thời trang - Trung+,1
Áo nữ,ZHAO  Fashion SHOW,"Váy Áo Len Váy Dài Dệt Kim Nữ, Túi Mỏng Phiên Bản Hàn Quốc Cho Nữ Mùa Xuân Và Mùa Thu Váy Áo Len Dài Hông Váy Trên Đầu Gối",450000.0,45.0,247500.0,115.0,5.0,23.0,Thời trang - Trung+,1
Áo nữ,Laddy Mall,Áo len cộc tay nữ mặc hè - chất liệu len mỏng mềm mát,139000.0,29.0,98690.0,5.0,5.0,3.0,Thời trang - Thấp,0
Áo nữ,ZHAO  Fashion SHOW,Áo Len Áo Khoác Nữ Mùa Thu Đông Áo Khoác Nữ Có Khóa Kéo Cổ Tròn Hàn Quốc Mới Áo Khoác Cardigan Dệt Kim Ngắn Thường Ngày,500000.0,40.0,300000.0,49.0,5.0,11.0,Thời trang - Trung+,0
Áo nữ,A 1920 HI,Áo Cardigan Len Dệt Kim Mới Mùa Thu Đông Cho Nữ Áo Len Cổ Chữ V Cho Nữ Kèm Áo Khoác Xuân Thu Cho Mẹ TRUNG NIÊN,440020.0,42.0,255211.0,122.0,4.7,35.0,Thời trang - Trung+,1
Áo nữ,ZHAO  Fashion SHOW,Áo Len Nữ Trang Phục Thu Đông Áo Khoác Giả Lông Chồn Dệt Kim Lót Lông Cừu Áo Len Chui Đầu Cổ Tròn Ấm Áp Cho Nữ,650000.0,56.0,286000.0,99.0,4.9,21.0,Thời trang - Trung+,0
Áo nữ,Gebaifu,Gebaifu|Áo Cardigan Len Dày Dặn Phong Cách Pháp Ôm Dáng Mẫu Mới Thu Đông 2025,542000.0,37.0,341460.0,7.0,4.0,1.0,Thời trang - Trung+,0
Áo nữ,ZHAO  Fashion SHOW,Áo Len Nữ Trễ Vai Mỏng Mùa Hè Eo Retro Nhỏ Thanh Lịch Áo Ngắn Tay,200000.0,40.0,120000.0,16.0,5.0,9.0,Thời trang - Trung+,0
Áo nữ,kxfcep,Ruidiandian Áo Len Cardigan Cổ Chữ V Dài Tay Màu Trơn Cho Nữ Áo Len Dệt Kim Ngắn Có Cúc,140000.0,16.0,117600.0,129.0,4.7,26.0,Thời trang - Thấp,1
Áo nữ,Tiinstore,Áo len nữ cổ polo thêu nơ dài tay nữ tính phong cách TIINSTORE GA24041,413000.0,37.0,260190.0,36.0,5.0,9.0,Thời trang - Trung+,0
Áo nữ,ZHAO  Fashion SHOW,Áo Len Nữ Cho Mùa Thu/Đông 2021 Phiên Bản Hàn Quốc Mới Chui Đầu Dáng Rộng Cổ Tròn Đan Xoắn Áo Nữ Phù Hợp Với Mọi Loại Áo Len Ngắn,450000.0,45.0,247500.0,245.0,4.9,49.0,Thời trang - Trung+,1
Áo nữ,Sweater MALL,Trang Phục Xuân Thu Mới 2022 Cho Mẹ Áo Cardigan Dệt Kim Dài Tay Cá Tính Áo Khoác Mỏng Cỡ Lớn Cho Phụ Nữ Trung Niên Và Cao Tuổi Thời Trang,310000.0,29.0,220100.0,43.0,4.7,13.0,Thời trang - Trung+,0
Áo nữ,MENGM2,Phiên bản Hàn Quốc rỗng cổ áo búp bê Áo len dệt 2023 thời trang mới ngọt ngào ngắn tay hàng đầu,243000.0,47.0,128790.0,93.0,4.8,33.0,Thời trang - Trung+,0
Áo nữ,Joweici,Áo Cardigan Ren Nữ Áo Choàng Dài Tay Hàn Quốc Ngoại Cỡ Áo Khoác Ngoài Chống Nắng Mùa Hè Áo Khoác Trắng Áo Khoác Nữ Dáng Rộng 5XL,235000.0,48.0,122200.0,132.0,4.8,34.0,Thời trang - Trung+,1
Áo nữ,Hu Pu,Áo Cardigan Dệt Kim Nữ Áo Ngắn Dáng Ôm Cổ Chữ V Thời Trang Áo Khoác Cardigan Sinh Viên Thiết Kế Cho Nữ Áo Khoác Nữ,200000.0,40.0,120000.0,15.0,4.0,21.0,Thời trang - Trung+,0
Áo nữ,A&T Store,"Áo len gile nữ, Áo len ghi lê cổ v, Chất liệu len mềm mịn không bai xù kiểu dáng trẻ trung",249000.0,44.0,139440.0,146.0,5.0,40.0,Thời trang - Trung+,1
Áo nữ,Joweici,Áo Khoác Ren Lưới Thanh Lịch Cho Nữ Áo Khoác Nhẹ Áo Choàng Chống Nắng Mùa Hè Áo Ghi Lê Dệt Kim Đi Biển Ngoài Có Lỗ Áo Cardigan Khăn Choàng Mỏng Áo Khoác Ngắn Nhỏ,381000.0,49.0,194310.0,92.0,4.9,12.0,Thời trang - Trung+,0
Áo nữ,QinbaiFashion,Áo Len Áo Len Nữ Mùa Thu Đông Phiên Bản Hàn Quốc Dáng Rộng Mặc Lót Dệt Kim Dài Vừa Phải Áo Len Dài Tay Cổ Tròn Thường Ngày Áo Chui Đầu,564000.0,54.0,259440.0,72.0,4.8,18.0,Thời trang - Trung+,0
Áo nữ,Beauty Quartet,Áo Gi-lê len Cho Phụ Nữ xuân thu New Sọc Áo Cardigan nữ Giản Dị cỡ lỡn v-Cổ Không Tay Nữ Đan Áo Ghi Lê,276000.0,43.0,157320.0,14.0,5.0,8.0,Thời trang - Trung+,0
Áo nữ,Hu Pu,Áo Len Dệt Kim Dáng Ôm Áo Len Hàn Quốc Thời Trang Cho Nữ Áo Dây Rút Ôm Sát Cổ Tròn Dài Tay Phong Cách Phương Tây,200000.0,25.0,150000.0,27.0,4.0,12.0,Thời trang - Trung+,0
Áo nữ,Hu Pu,"Áo Len Nữ Mùa Thu Và Mùa Đông Mới Thời Trang Thời Trang, Không Chính Quy, Mỏng, Mỏng, Áo Len Dệt Kim Áo Len Cổ Chữ V Cho Nữ",300000.0,40.0,180000.0,10.0,5.0,18.0,Thời trang - Trung+,0
Áo nữ,Sukiya Fashion,Áo Len Nam Nữ GhiLe Lăn Thừng SUKIYA Chất Len Lông Cừu Mềm Mịn Đủ Size Mẫu Mới Nhất 2023 AL47,270000.0,28.0,194400.0,160.0,5.0,50.0,Thời trang - Trung+,1
Áo nữ,zzo425op79x,DSviviennewestwood Thái Hậu Vivian Saturn Thêu Len Pha Trộn Áo Len Cardigan Nữ310,999999.0,36.0,639999.0,39.0,4.5,10.0,Thời trang - Trung+,0
Áo nữ,JJUMI SHOP,Áo Len Cặp Nữ Hoạ Tiết Thêu Chữ Giữ Ấm Dài Tay Co Giãn Form Rộng Quảng Châu Chất Mềm Mịn Thoáng Mát Đẹp AT018 - JJUMI SHOP,390000.0,28.0,280800.0,51.0,5.0,10.0,Thời trang - Trung+,0
Áo nữ,ADOZY,Áo Khoác Cardigan Ren Hoa Ngắn Phong Cách Hàn Quốc,155715.0,30.0,109000.0,363.0,4.9,87.0,Thời trang - Thấp,1
Áo nữ,Clsswu Shop,Deevan 1591774321 Áo Len Nữ Phong Cách Mùa Thu Đông Áo Len Dài Tay Khoét Lỗ Cổ Chữ V Dáng Ôm Phiên Bản Hàn Quốc,280434.0,20.0,224347.0,62.0,5.0,9.0,Thời trang - Trung+,0
Áo nữ,Tenom,Áo Khoác Len Dệt Kim Cho Nữ Kiểu Twist Mới Dáng Rộng THU ĐÔNG 2020,249000.0,30.0,174300.0,41.0,5.0,12.0,Thời trang - Trung+,0
Áo nữ,Hana Trâm,"Áo len nữ tay dài phối cổ sơ mi, len dày đẹp",179000.0,6.0,168260.0,40.0,5.0,14.0,Thời trang - Thấp,0
Áo nữ,Hu Pu,Đồ Dệt Kim Áo Thun Có Lớp Lót Dài Tay Dáng Ôm Thêu Bướm Phong Cách Instagram Xuân Thu Cho Nữ,200000.0,39.0,122000.0,10.0,5.0,9.0,Thời trang - Trung+,0
Áo nữ,Le's Eva - Váy ngủ gợi cảm,"Áo Len Tăm Cổ 3P Giữ Nhiệt Cho Nữ, Áo Len Tăm Giữ Nhiệt nữ mùa đông nhiều Cao Cấp AL01 - Leseva STORE",88000.0,36.0,56320.0,19.0,5.0,9.0,Thời trang - Thấp,0
Áo nữ,JJUMI SHOP,Áo Len Cổ Bẻ Nữ Giữ Ấm Dài Tay Co Giãn Form Rộng Quảng Châu Chất Mềm Mịn Thoáng Mát Đẹp AT015 - JJUMI SHOP,449000.0,38.0,278380.0,22.0,5.0,20.0,Thời trang - Trung+,0
Áo nữ,mag806,Áo Len Nữ Thời Trang Áo Len Nữ Mỏng Trang Trí Có Nút Áo Len Cổ Lọ Ấm Áp Áo Chui Đầu Dài Tay,300000.0,47.0,159000.0,121.0,4.9,35.0,Thời trang - Trung+,1
Áo nữ,MbeautyStore,Áo len tươi Áo cardigan dệt kim kẹo mbeauty Chunky,368000.0,50.0,184000.0,7.0,5.0,6.0,Thời trang - Trung+,0
Áo nữ,MEIMEI Fashion,Áo Len Cổ Chữ V Áo Len Dệt Kim Nữ Cỡ Lớn Mới Mùa Thu Áo Len Dáng Rộng Và Ôm,251276.0,47.0,133176.0,53.0,5.0,15.0,Thời trang - Trung+,0
Áo nữ,Hu Pu,Sơ Mi Nữ mới ghép lưới gợi cảm dệt kim áo khoác của phụ nữ áo thun mỏng dài áo len tay áo lưới áo sang trọng,200000.0,27.0,146000.0,13.0,3.7,12.0,Thời trang - Trung+,0
Áo nữ,Show You Fashion,Áo Len Nữ Áo Len Kiểu Xoắn Thô Retro Phong Cách Mới Áo Chui Đầu Nữ Áo Len Hàn Quốc Cho Nữ,450000.0,43.0,256500.0,47.0,4.1,24.0,Thời trang - Trung+,0
Áo nữ,Misoul,Áo len tăm cổ lọ Misoul áo len cao cổ giữ nhiệt nhiều màu cho nữ 106,139000.0,43.0,79230.0,1800.0,4.9,574.0,Thời trang - Thấp,1
Áo nữ,kajd929,Áo Cánh Dệt Kim Đan Móc Cổ Chữ V Tay Áo Bảy Phần Áo Cánh Dơi Dáng Rộng Mùa Xuân 2022 Mỏng Cho Nữ,200000.0,52.0,96000.0,65.0,4.7,23.0,Thời trang - Trung+,0
Áo nữ,Cynthia2024,Áo cardigan dệt kim lụa lạnh Cho nữ mới phong cách Hàn Quốc Nút Mỏng màng chống nắng cho nữ Top Giản Dị cỡ lỡn dài tay áo khoác nữ,282000.0,27.0,205860.0,15.0,4.6,5.0,Thời trang - Trung+,0
Áo nữ,Thời Trang MMoutfit,Áo len cổ vuông tay phồng,650000.0,77.0,149500.0,34.0,5.0,12.0,Thời trang - Trung+,0
Áo nữ,LEMONE,"ÁO LEN NỮ THỜI TRANG CHẤT DÀY MỊN A0085, ÁO LEN NỮ HÀN QUỐC",245000.0,39.0,149450.0,395.0,4.9,131.0,Thời trang - Trung+,1
Áo nữ,JJUMI SHOP,Áo len lông thỏ nữ cổ lọ cao cổ giữ ấm freesize 40-60kg AT008 áo len cổ cao dài tay co giãn form rộng Quảng Châu chất đẹp - JJUMI SHOP,189000.0,5.0,179550.0,442.0,4.9,110.0,Thời trang - Thấp,1
Áo nữ,Show You Fashion,Áo Len Nữ Thời Trang Thời Trang Áo Dệt Kim Màu Sắc Tương Phản Mới Áo Len Thu Đông Cổ Cao Cho Nữ,550000.0,18.0,451000.0,49.0,4.5,17.0,Thời trang - Trung+,0
Áo nữ,Fiechazo,Phụ nữ cỡ lỡn cardigan mỏng mùa hè áo tay áo lửng thanh lịch ren lưới nhún vai Crochet blusas Top outwear dropshipping bán buôn,199000.0,23.0,153230.0,19.0,5.0,12.0,Thời trang - Thấp,0
Áo nữ,Sweet Juice,Áo Len Mỏng Dài Tay Cho Nữ Áo Dệt Kim Cổ Tròn Khoét Lỗ Kẻ Sọc Thời Trang Đầu Thu 2022 Áo Co Giãn Thường Ngày Ngoại Cỡ Dáng Rộng Phong Cách Hàn Quốc Cho Nữ,259000.0,42.0,150220.0,144.0,4.7,47.0,Thời trang - Trung+,1
Áo nữ,Shemi,Shemi®Áo Cardigan Nữ Cổ Chữ V Dài Tay Màu Trơn Áo Len Dệt Kim Ngắn Có Nút,322000.0,44.0,180320.0,711.0,4.8,155.0,Thời trang - Trung+,1
Áo nữ,uzen17739739513950,Áo Khoác Cardigan Ngoại Cỡ 5XL Áo Khoác Nữ Dệt Kim Ngắn Tay Nửa Màu Trơn Áo Khoác Len Cổ Chữ V Mùa Hè Áo Khoác Nữ,210000.0,23.0,161700.0,95.0,5.0,29.0,Thời trang - Trung+,0
Áo nữ,Shop Tháng Tám,Áo len mongtoghi len dệt Quảng Châu cổ viền ren gắn nơ cổ hoạ tiết trái tim,155000.0,16.0,130200.0,76.0,5.0,24.0,Thời trang - Thấp,0
Áo nữ,Aidouy,Áo Cardigan nữ mùa thu 2023 Áo cardigan dệt kim mới thời trang hàn quốc nữ áo tay dài áo khoác áo len dáng rộng,450000.0,48.0,234000.0,91.0,4.2,17.0,Thời trang - Trung+,0
Áo nữ,mag806,Băng Đô Thời Trang Phong Cách Hàn Quốc Co Giãn Tóc Tinh Tế Random One,240000.0,59.0,98400.0,182.0,4.7,57.0,Thời trang - Trung+,1
Áo nữ,Fiechazo,Quần Áo Chống Nắng Mùa Hè Áo Cardigan Dài Cho Nữ Áo Cardigan Nữ Áo Khoác Ren Dài Tay Cho Nữ Áo Khoác Choàng Nữ Áo Khoác Ngoài,199000.0,30.0,139300.0,11.0,5.0,37.0,Thời trang - Thấp,0
Áo nữ,Hachi Shop 247,Áo Khoác Nỉ Cardigan Nam Nữ Thêu Gấu,198000.0,50.0,99000.0,38.0,4.7,14.0,Thời trang - Thấp,0
Áo nữ,LEMONE,Áo len cardigan dáng dài nữ phong cách Hàn Quốc freesize dưới 65kg,299000.0,42.0,173420.0,200.0,4.8,55.0,Thời trang - Trung+,1
Áo nữ,TBC New Store 687,Áo Khoác Ngoài Tay Ngắn Mùa Hè Đa Năng Cho Nữ Áo Len Dệt Kim Ren Mỏng Áo Len Cardigan Hở Vai Khoét Rỗng Áo Khoác Ngoài Mùa Hè,90000.0,41.0,53100.0,1300.0,4.8,302.0,Thời trang - Thấp,1
Áo nữ,mag806,"Áo Len Dệt Kim Cashmere Lông Chồn Thường Ngày, Áo Chui Đầu Nữ Dài Tay Cổ Lọ Mùa Thu Đông 2021 Áo Chui Đầu Nữ Hàn Quốc DệT Kim",325000.0,35.0,211250.0,146.0,4.9,46.0,Thời trang - Trung+,1
Áo nữ,gindin,Áo Cardigan Áo Len Nữ 2022 Áo Khoác Dệt Kim Mỏng Phong Cách Phương Tây Mới Áo Khoác Len Cổ Chữ V Thường Ngày Thời Trang Cho Nữ,351716.0,50.0,175858.0,9.0,4.0,2.0,Thời trang - Trung+,0
Áo nữ,YIGE Fashion Store,YIGE Áo Dệt Kim Khoét Lỗ Lưới Khoét Lỗ Quyến Rũ Cổ Cao Nửa Cao Phiên Bản Hàn Quốc Mùa Thu 2022 Áo Cánh Trắng Thanh Lịch Dáng Ôm Dài Tay Cho Nữ,509000.0,46.0,274860.0,31.0,4.6,15.0,Thời trang - Trung+,0
Áo nữ,tanpu4062840684840,2025 mùa xuân và mùa thu phong cách Hàn Quốc mới thiết kế lỏng lẻo đặt đầu trông mỏng chạm khoét linh hoạt Áo len dệt che đầu nổ,200000.0,45.0,110000.0,5.0,5.0,3.0,Thời trang - Trung+,0
Áo nữ,LEMONE,ÁO LEN NỮ THỜI TRANG CHẤT DÀY MỊN KIỂU DÁNG CHÂU ÂU A0050,255000.0,39.0,155550.0,481.0,4.8,181.0,Thời trang - Trung+,1
Áo nữ,A&T Store,Áo khoác cardigan mỏng dệt kim dài tay phối cúc ngọc cổ V kiểu dáng nhẹ nhàng,219000.0,46.0,118260.0,81.0,4.8,27.0,Thời trang - Trung+,0
Chăm sóc da mặt,Hada Labo,[VB] Bộ 2 Sữa rửa mặt dưỡng ẩm tối ưu Hada Labo Advanced Nourish Cleanser 80g,171000.0,20.0,136800.0,8100.0,5.0,683.0,Làm đẹp & Chăm sóc cá nhân - Thấp,1
Chăm sóc da mặt,Hada Labo,Kem dưỡng ẩm Hada Labo Advanced Nourish Cream 50g,216000.0,19.0,174960.0,12200.0,5.0,1461.0,Làm đẹp & Chăm sóc cá nhân - Thấp,1
Chăm sóc da mặt,Watsons,Serum Dạng Xịt d'Alba Căng Bóng Da White Truffle First Spray Serum 100ml,718000.0,46.0,387720.0,870.0,4.9,135.0,Làm đẹp & Chăm sóc cá nhân - Trung+,1
Chăm sóc da mặt,Embryolisse,Kem Dưỡng Ẩm Phục Hồi Embryolisse Lait Crème Concentré 30ml/75ml,366000.0,24.0,278160.0,15000.0,5.0,3089.0,Làm đẹp & Chăm sóc cá nhân - Trung+,1
Chăm sóc da mặt,Cỏ Mềm Official,[TRỢ GIÁ 8%] Kem Dưỡng Ẩm Dưỡng Ẩm Chuyên Sâu Với Coenzym Q10 Ngừa Lão Hoá Da Tơ Tằm Cỏ Mềm 50g,325000.0,10.0,292500.0,4000.0,5.0,1143.0,Làm đẹp & Chăm sóc cá nhân - Trung+,1
Chăm sóc da mặt,Unilever Chăm Sóc Vẻ Đẹp,[VC 15% tối đa 70K đơn 399K] Bộ Kem dưỡng ngày đêm Pond's Age Miracle mờ đốm nâu và nếp nhăn với 50X Hexyl-Retinol 45G,760000.0,24.0,577600.0,9600.0,5.0,1885.0,Làm đẹp & Chăm sóc cá nhân - Trung+,1
Chăm sóc da mặt,P&G - Chu Toàn Cuộc Sống,"Kem Dưỡng Ban Đêm OLAY REGENERIST Căng Mướt, Sáng Khỏe & Phục Hồi Dấu Hiệu Lão Hóa Hũ 50G",564000.0,34.0,372240.0,7200.0,4.9,2256.0,Làm đẹp & Chăm sóc cá nhân - Trung+,1
Chăm sóc da mặt,L'Oreal Paris,Bộ Serum Glycolic Melasyl 8% [Melasyl+Glycolic+Niacinamide] & Kem dưỡng ngày đêm sáng da giảm thâm mụn nám Loreal Paris,750000.0,40.0,450000.0,31800.0,4.9,7314.0,Làm đẹp & Chăm sóc cá nhân - Trung+,1
